@relation InstanceResultListener

@attribute Key_Dataset {german_credit,iris,segment,soybean,vote}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'','-B 6','-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,-217733168393644444,5995231201785697655,-3080186098777067172,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 96\nSize of the tree: 133\n','Number of leaves: 94\nSize of the tree: 130\n','Number of leaves: 109\nSize of the tree: 149\n','Number of leaves: 116\nSize of the tree: 165\n','Number of leaves: 98\nSize of the tree: 134\n','Number of leaves: 79\nSize of the tree: 113\n','Number of leaves: 91\nSize of the tree: 123\n','Number of leaves: 74\nSize of the tree: 103\n','Number of leaves: 82\nSize of the tree: 115\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 86\nSize of the tree: 119\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 88\nSize of the tree: 125\n','Number of leaves: 68\nSize of the tree: 100\n','Number of leaves: 93\nSize of the tree: 135\n','Number of leaves: 88\nSize of the tree: 126\n','Number of leaves: 105\nSize of the tree: 141\n','Number of leaves: 96\nSize of the tree: 138\n','Number of leaves: 90\nSize of the tree: 132\n','Number of leaves: 101\nSize of the tree: 139\n','Number of leaves: 78\nSize of the tree: 111\n','Number of leaves: 87\nSize of the tree: 122\n','Number of leaves: 102\nSize of the tree: 146\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 82\nSize of the tree: 114\n','Number of leaves: 135\nSize of the tree: 185\n','Number of leaves: 120\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 126\n','Number of leaves: 77\nSize of the tree: 106\n','Number of leaves: 105\nSize of the tree: 146\n','Number of leaves: 93\nSize of the tree: 133\n','Number of leaves: 95\nSize of the tree: 129\n','Number of leaves: 95\nSize of the tree: 135\n','Number of leaves: 100\nSize of the tree: 141\n','Number of leaves: 69\nSize of the tree: 100\n','Number of leaves: 80\nSize of the tree: 110\n','Number of leaves: 58\nSize of the tree: 80\n','Number of leaves: 113\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 123\n','Number of leaves: 91\nSize of the tree: 131\n','Number of leaves: 116\nSize of the tree: 160\n','Number of leaves: 95\nSize of the tree: 136\n','Number of leaves: 105\nSize of the tree: 150\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 88\nSize of the tree: 117\n','Number of leaves: 102\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 154\n','Number of leaves: 79\nSize of the tree: 115\n','Number of leaves: 65\nSize of the tree: 94\n','Number of leaves: 80\nSize of the tree: 112\n','Number of leaves: 99\nSize of the tree: 134\n','Number of leaves: 85\nSize of the tree: 122\n','Number of leaves: 84\nSize of the tree: 121\n','Number of leaves: 92\nSize of the tree: 126\n','Number of leaves: 113\nSize of the tree: 162\n','Number of leaves: 64\nSize of the tree: 90\n','Number of leaves: 77\nSize of the tree: 112\n','Number of leaves: 87\nSize of the tree: 128\n','Number of leaves: 93\nSize of the tree: 131\n','Number of leaves: 83\nSize of the tree: 118\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 133\n','Number of leaves: 105\nSize of the tree: 145\n','Number of leaves: 109\nSize of the tree: 151\n','Number of leaves: 84\nSize of the tree: 113\n','Number of leaves: 79\nSize of the tree: 114\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 88\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 96\nSize of the tree: 131\n','Number of leaves: 118\nSize of the tree: 172\n','Number of leaves: 97\nSize of the tree: 138\n','Number of leaves: 84\nSize of the tree: 115\n','Number of leaves: 116\nSize of the tree: 158\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 98\nSize of the tree: 132\n','Number of leaves: 120\nSize of the tree: 166\n','Number of leaves: 88\nSize of the tree: 122\n','Number of leaves: 99\nSize of the tree: 136\n','Number of leaves: 95\nSize of the tree: 130\n','Number of leaves: 94\nSize of the tree: 128\n','Number of leaves: 84\nSize of the tree: 118\n','Number of leaves: 95\nSize of the tree: 134\n','Number of leaves: 75\nSize of the tree: 110\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 84\n','Number of leaves: 57\nSize of the tree: 87\n','Number of leaves: 67\nSize of the tree: 102\n','Number of leaves: 65\nSize of the tree: 99\n','Number of leaves: 54\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 93\n','Number of leaves: 72\nSize of the tree: 106\n','Number of leaves: 59\nSize of the tree: 90\n','Number of leaves: 66\nSize of the tree: 98\n','Number of leaves: 58\nSize of the tree: 90\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 56\nSize of the tree: 86\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 53\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 62\nSize of the tree: 93\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 91\n','Number of leaves: 70\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 93\n','Number of leaves: 53\nSize of the tree: 82\n','Number of leaves: 57\nSize of the tree: 89\n','Number of leaves: 74\nSize of the tree: 111\n','Number of leaves: 64\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 85\n','Number of leaves: 66\nSize of the tree: 100\n','Number of leaves: 62\nSize of the tree: 94\n','Number of leaves: 67\nSize of the tree: 103\n','Number of leaves: 56\nSize of the tree: 83\n','Number of leaves: 68\nSize of the tree: 102\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 60\nSize of the tree: 91\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 74\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 95\n','Number of leaves: 74\nSize of the tree: 113\n','Number of leaves: 67\nSize of the tree: 101\n','Number of leaves: 60\nSize of the tree: 90\n','Number of leaves: 61\nSize of the tree: 94\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
vote,5,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.022727,0.150756,4.792099,30.961347,42.346182,1074,-1031.653818,0.962413,24.409091,-23.446678,40.270228,0.915232,95.097659,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,0.981481,0.98569,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,0.981481,0.969754,0.97628,0.977273,0.001,0,0,0,0,0,1313,67952,10697,97.727273,50,?,?,?,?,?
vote,5,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,44,0,0,100,0,0,1,0,0,0,0,42.346182,0,42.346182,0.962413,0,0.962413,42.346182,0.962413,100,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,1313,67952,10697,100,50,?,?,?,?,?
vote,5,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,41,3,0,93.181818,6.818182,0,0.857759,0.068182,0.261116,14.376296,53.626626,42.346182,3222,-3179.653818,0.962413,73.227273,-72.264859,36.11832,0.820871,85.292978,0.925926,25,0.058824,1,0.941176,16,0.074074,2,0.961538,0.925926,0.943396,0.858724,0.933551,0.935768,0.931818,0.064716,0.935284,0.068182,0.933469,0.931818,0.932149,0.858724,0.933551,0.906235,0.928841,0.931818,0,0,0,0,0,0,1313,67952,10697,93.181818,50,?,?,?,?,?
vote,5,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,39,5,0,88.636364,11.363636,0,0.762931,0.113636,0.3371,23.960493,69.231676,42.346182,5370,-5327.653818,0.962413,122.045455,-121.083041,31.966412,0.726509,75.488296,0.888889,24,0.117647,2,0.882353,15,0.111111,3,0.923077,0.888889,0.90566,0.76379,0.885621,0.888695,0.886364,0.115122,0.884878,0.113636,0.888403,0.886364,0.886915,0.76379,0.885621,0.846988,0.881402,0.886364,0.001,0,0,0,0,0,1313,67952,10697,88.636364,50,?,?,?,?,?
vote,5,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,41,2,0,95.348837,4.651163,0,0.904656,0.046512,0.215666,9.769402,44.101672,41.643016,2148,-2106.356984,0.968442,49.953488,-48.985046,37.488391,0.871823,90.023235,0.923077,24,0,0,1,17,0.076923,2,1,0.923077,0.96,0.908796,0.961538,0.969589,0.953488,0.030411,0.969589,0.046512,0.958384,0.953488,0.95385,0.908796,0.961538,0.939996,0.952222,0.953488,0,0,0,0,0,0,1313,68117,10532,95.348837,50,?,?,?,?,?
vote,5,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.046512,0.215666,9.769402,44.101672,41.643016,2148,-2106.356984,0.968442,49.953488,-48.985046,37.488391,0.871823,90.023235,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.951357,0.947812,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.951357,0.932495,0.951357,0.953488,0,0.001,0,0,0,0,1313,68117,10532,95.348837,50,?,?,?,?,?
vote,5,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.023256,0.152499,4.884701,31.184591,41.643016,1074,-1032.356984,0.968442,24.976744,-24.008302,39.565703,0.920133,95.011618,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.980769,0.984794,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.980769,0.968842,0.97591,0.976744,0,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,5,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,40,3,0,93.023256,6.976744,0,0.852571,0.069767,0.264135,14.799048,54.614536,40.982011,3222,-3181.017989,0.95307,74.930233,-73.977163,34.760531,0.808384,84.818999,0.925926,25,0.0625,1,0.9375,15,0.074074,2,0.961538,0.925926,0.943396,0.853603,0.931713,0.936825,0.930233,0.066807,0.933193,0.069767,0.932074,0.930233,0.930631,0.853603,0.931713,0.90469,0.926244,0.930233,0,0,0,0,0,0,1313,68117,10532,93.023256,50,?,?,?,?,?
vote,5,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.023256,0.152499,4.933016,31.531717,40.982011,1074,-1033.017989,0.95307,24.976744,-24.023674,38.908184,0.904841,94.939666,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.981481,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.981481,0.969459,0.975415,0.976744,0,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,6,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.045455,0.213201,9.584197,43.785957,42.346182,2148,-2105.653818,0.962413,48.818182,-47.855769,38.194274,0.868052,90.195318,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.95207,0.950025,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.95207,0.933997,0.95207,0.954545,0.001,0,0,0,0,0,1313,67952,10697,95.454545,50,?,?,?,?,?
vote,6,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.022727,0.150756,4.792099,30.961347,42.346182,1074,-1031.653818,0.962413,24.409091,-23.446678,40.270228,0.915232,95.097659,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.970588,0.964286,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.970588,0.964138,0.975758,0.977273,0,0,0,0,0,0,1313,67952,10697,97.727273,50,?,?,?,?,?
vote,6,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,41,3,0,93.181818,6.818182,0,0.857759,0.068182,0.261116,14.376296,53.626626,42.346182,3222,-3179.653818,0.962413,73.227273,-72.264859,36.11832,0.820871,85.292978,0.925926,25,0.058824,1,0.941176,16,0.074074,2,0.961538,0.925926,0.943396,0.858724,0.933551,0.935768,0.931818,0.064716,0.935284,0.068182,0.933469,0.931818,0.932149,0.858724,0.933551,0.906235,0.928841,0.931818,0,0,0,0,0,0,1313,67952,10697,93.181818,50,?,?,?,?,?
vote,6,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,41,3,0,93.181818,6.818182,0,0.860759,0.068182,0.261116,14.376296,53.626626,42.346182,3222,-3179.653818,0.962413,73.227273,-72.264859,36.11832,0.820871,85.292978,0.888889,24,0,0,1,17,0.111111,3,1,0.888889,0.941176,0.869227,0.944444,0.957071,0.931818,0.042929,0.957071,0.068182,0.942045,0.931818,0.932577,0.869227,0.944444,0.915702,0.930048,0.931818,0.001,0,0,0,0,0,1313,67952,10697,93.181818,50,?,?,?,?,?
vote,6,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.022727,0.150756,4.792099,30.961347,42.346182,1074,-1031.653818,0.962413,24.409091,-23.446678,40.270228,0.915232,95.097659,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,0.981481,0.98569,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,0.981481,0.969754,0.97628,0.977273,0,0,0,0,0,0,1313,67952,10697,97.727273,50,?,?,?,?,?
vote,6,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,39,4,0,90.697674,9.302326,0,0.809313,0.093023,0.304997,19.538805,62.369182,41.643016,4296,-4254.356984,0.968442,99.906977,-98.938535,33.333765,0.775204,80.04647,0.884615,23,0.058824,1,0.941176,16,0.115385,3,0.958333,0.884615,0.92,0.813016,0.912896,0.917524,0.906977,0.081185,0.918815,0.093023,0.912383,0.906977,0.9077,0.813016,0.912896,0.877318,0.904444,0.906977,0.001,0,0,0,0,0,1313,68117,10532,90.697674,50,?,?,?,?,?
vote,6,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,41,2,0,95.348837,4.651163,0,0.904656,0.046512,0.215666,9.769402,44.101672,41.643016,2148,-2106.356984,0.968442,49.953488,-48.985046,37.488391,0.871823,90.023235,0.923077,24,0,0,1,17,0.076923,2,1,0.923077,0.96,0.908796,0.961538,0.969589,0.953488,0.030411,0.969589,0.046512,0.958384,0.953488,0.95385,0.908796,0.961538,0.939996,0.952222,0.953488,0,0,0,0,0,0,1313,68117,10532,95.348837,50,?,?,?,?,?
vote,6,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.023256,0.152499,4.884701,31.184591,41.643016,1074,-1032.356984,0.968442,24.976744,-24.008302,39.565703,0.920133,95.011618,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.980769,0.984794,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.980769,0.968842,0.97591,0.976744,0,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,6,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.023256,0.152499,4.933016,31.531717,40.982011,1074,-1033.017989,0.95307,24.976744,-24.023674,38.908184,0.904841,94.939666,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.981481,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.981481,0.969459,0.975415,0.976744,0.001,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,6,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.023256,0.152499,4.933016,31.531717,40.982011,1074,-1033.017989,0.95307,24.976744,-24.023674,38.908184,0.904841,94.939666,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,0.96875,0.964286,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,0.96875,0.962972,0.97478,0.976744,0,0.001,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,7,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,39,5,0,88.636364,11.363636,0,0.767932,0.113636,0.3371,23.960493,69.231676,42.346182,5370,-5327.653818,0.962413,122.045455,-121.083041,31.966412,0.726509,75.488296,0.851852,23,0.058824,1,0.941176,16,0.148148,4,0.958333,0.851852,0.901961,0.775487,0.896514,0.907267,0.886364,0.093335,0.906665,0.113636,0.897159,0.886364,0.887628,0.775487,0.896514,0.856422,0.883413,0.886364,0.001,0,0,0,0,0,1313,67952,10697,88.636364,50,?,?,?,?,?
vote,7,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.068182,0.261116,14.376296,53.626626,42.346182,3222,-3179.653818,0.962413,73.227273,-72.264859,36.11832,0.820871,85.292978,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.922658,0.916907,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.922658,0.899812,0.927273,0.931818,0,0,0,0,0,0,1313,67952,10697,93.181818,50,?,?,?,?,?
vote,7,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.045455,0.213201,9.584197,43.785957,42.346182,2148,-2105.653818,0.962413,48.818182,-47.855769,38.194274,0.868052,90.195318,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.95207,0.950025,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.95207,0.933997,0.95207,0.954545,0.001,0,0,0,0,0,1313,67952,10697,95.454545,50,?,?,?,?,?
vote,7,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,44,0,0,100,0,0,1,0,0,0,0,42.346182,0,42.346182,0.962413,0,0.962413,42.346182,0.962413,100,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1313,67952,10697,100,50,?,?,?,?,?
vote,7,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.022727,0.150756,4.792099,30.961347,42.346182,1074,-1031.653818,0.962413,24.409091,-23.446678,40.270228,0.915232,95.097659,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,0.981481,0.98569,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,0.981481,0.969754,0.97628,0.977273,0,0,0,0,0,0,1313,67952,10697,97.727273,50,?,?,?,?,?
vote,7,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,41,2,0,95.348837,4.651163,0,0.904656,0.046512,0.215666,9.769402,44.101672,41.643016,2148,-2106.356984,0.968442,49.953488,-48.985046,37.488391,0.871823,90.023235,0.923077,24,0,0,1,17,0.076923,2,1,0.923077,0.96,0.908796,0.961538,0.969589,0.953488,0.030411,0.969589,0.046512,0.958384,0.953488,0.95385,0.908796,0.961538,0.939996,0.952222,0.953488,0.001,0,0.01,0,10,0,1313,68117,10532,95.348837,50,?,?,?,?,?
vote,7,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.023256,0.152499,4.884701,31.184591,41.643016,1074,-1032.356984,0.968442,24.976744,-24.008302,39.565703,0.920133,95.011618,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.980769,0.984794,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.980769,0.968842,0.97591,0.976744,0.001,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,7,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,40,3,0,93.023256,6.976744,0,0.855543,0.069767,0.264135,14.654104,54.013296,41.643016,3222,-3180.356984,0.968442,74.930233,-73.96179,35.411078,0.823513,85.034853,0.923077,24,0.058824,1,0.941176,16,0.076923,2,0.96,0.923077,0.941176,0.856537,0.932127,0.932665,0.930233,0.065979,0.934021,0.069767,0.931886,0.930233,0.930545,0.856537,0.932127,0.903881,0.927731,0.930233,0,0,0,0,0,0,1313,68117,10532,93.023256,50,?,?,?,?,?
vote,7,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.023256,0.152499,4.933016,31.531717,40.982011,1074,-1033.017989,0.95307,24.976744,-24.023674,38.908184,0.904841,94.939666,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.981481,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.981481,0.969459,0.975415,0.976744,0.001,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,7,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.023256,0.152499,4.933016,31.531717,40.982011,1074,-1033.017989,0.95307,24.976744,-24.023674,38.908184,0.904841,94.939666,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.981481,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.981481,0.969459,0.975415,0.976744,0,0,0,0,0,0,1313,68117,10532,97.674419,50,?,?,?,?,?
vote,8,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20200226.131,391,44,44,0,0,100,0,0,1,0,0,0,0,42.346182,0,42.346182,0.962413,0,0.962413,42.346182,0.962413,100,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,1313,67952,10697,100,50,?,?,?,?,?
